Key,Description,Standard
SAY.flowchart_game_story.2153.雅克布,,我们所处的现今这个世界，{wc}\n表面上也许感觉光鲜亮丽，{wc}\n但是实质上已经破败不堪，从里面向外腐烂。{wc}\n相比大洪水之前的人类文明的盛世，{wc}\n到今天，人类几乎丧失一切人性，每天活的就像行尸走肉一般。{wc}\n我不得不说，这些很大程度是由于恩利尔家族的蓄意引导的结果，{wc}\n当然也不排除，我们人类自身也存在着各种缺陷，{wc}\n无数的障碍，让他们无法左右自身的命运，{wc}\n只能盲目的服从于那个被鼓吹为上帝的人类精英势力牵着鼻子，{wc}\n随意摆布。
SAY.flowchart_game_story.2152.凯瑟琳,,是的，当你看到这些真相时，{wc}\n你会感到无比的痛心，尤其是看到这些所谓的人类精英，{wc}\n为了实现恩利尔家族的神的旨意，不惜对人类自己进行的各种残忍的举措。
SAY.flowchart_game_story.2154.王浩,,好吧，告诉我吧，{wc}\n他们到底做了什么？让人如此痛心？
SAY.flowchart_game_story.2155.雅克布,,如果你有兴趣，{wc}\n可以去互联网上搜索那些被冠以“阴谋论”的内容，{wc}\n就会很快挖出一桩桩骇人听闻的事件。{wc}\n比如，你已经知道的“911”事件。{wc}\n为了树立中东极端组织的大敌意识，{wc}\n美国政府竟然不惜牺牲本国百姓的生命，{wc}\n亲手炸毁双子塔，酿成对美国民众无法磨灭的创伤。{wc}\n已达到出兵“讨伐”中东多个国家，进行的“反恐”行动。
SAY.flowchart_game_story.2156.王浩,,可是，你怎么能证明是他们自己炸的双子塔，{wc}\n而不是恐怖分子劫持飞机，然后自杀式的撞击大楼，{wc}\n才导致的倒塌呢？
SAY.flowchart_game_story.2157.雅克布,,的确，你所说的就是他们精心策划后，{wc}\n计划让大众认知的一个事实结果。{wc}\n他们也清楚，民众们在常年信任主流媒体报道的惰性，{wc}\n通过媒体的铺天盖地的报道，{wc}\n让民众几乎可以不加思索的认为媒体所说的就是事实真相。{wc}\n但很显然，他们偷梁换柱，做了秘密的操作，{wc}\n但因为分散了民众的注意力，使之得意很好的掩盖。
SAY.flowchart_game_story.2158.王浩,,但是新闻媒体当时全程都有视频录像的啊。{wc}\n这个想造假恐怕很难吧？
SAY.flowchart_game_story.2159.凯瑟琳,,他们的确没做假，{wc}\n两架飞机的确先后撞击了双子大楼。{wc}\n但是谁能证明这是恐怖组织劫持的呢？{wc}\n双子塔是钢筋混凝土结构的大型建筑。{wc}\n别说两家客机撞击了，{wc}\n就算是十架，恐怕最多会撞出窟窿，大量燃烧导致楼层起火。{wc}\n是什么科技能让两座摩天大楼可以在一瞬间垂直倒塌的呢？
SAY.flowchart_game_story.2160.王浩,,也是哦，{wc}\n视频里看他大楼是一瞬间，{wc}\n就像定点爆破一样，化为一片尘土的。
SAY.flowchart_game_story.2162.雅克布,,没错，你也提到了定点爆破的感觉了。{wc}\n试想一下，两架客机分别撞向两座塔的顶部，{wc}\n大量燃烧和钢筋融化，{wc}\n最最自然的可能就是顶部弯曲塌陷，或者折断掉落。{wc}\n人类建筑史上，除了定点爆破能够让高大建筑，垂直化为尘土。{wc}\n似乎没有其他一种可能可以导致这样的结果了。{wc}\n而根据当时实际的情况，两座塔坍陷的过程，{wc}\n几乎没有对周边任何一座建筑缠身影响。{wc}\n直挺挺的园地化为乌有。{wc}\n这能如何解释？
SAY.flowchart_game_story.2163.王浩,,恐怖分子有高科技？{wc}\n想想也不太可能。\n
SAY.flowchart_game_story.2164.凯瑟琳,,让我来梳理一下事实的真相吧。{wc}\n美国军方提前甚至一周就派人进入到双子塔内部，{wc}\n以安全检查为由，在各个建筑弱点位置，安置了爆破炸弹。{wc}\n很显然他们十分了解双子塔的建筑结构，{wc}\n所以可以做到粉碎性爆破，几乎不留一点痕迹。{wc}\n然后再到事发当天，两架军用货机，涂上了民航的涂装，带有大量的高温燃烧弹。{wc}\n从军事基地起飞，并先后准确无误的撞击到双子塔的两端。{wc}\n而主要的两家新闻媒体，早已提前架设好了机位，{wc}\n完整的记录了两次撞击以及双塔倒塌的全过程。{wc}\n当飞机撞击后，他们再延迟一段时间，启动了埋藏好的爆破炸药。{wc}\n一瞬间，两座庞然大物连同两架飞机，瞬间化为由不到一米的细微碎片的尘埃。
SAY.flowchart_game_story.2165.雅克布,,根据当时现场逃脱的民众回忆，{wc}\n他们准确的听到大楼内部传来阶梯式的爆破声。{wc}\n然后两座大楼随机坍塌。
SAY.flowchart_game_story.2166.王浩,,我的天呐，{wc}\n这简直太残忍了。{wc}\n虽然你们说的很在理，{wc}\n但是我还是很难接受这个真相。
SAY.flowchart_game_story.2167.雅克布,,我理解，王浩。{wc}\n不用说你，我相信没有人会愿意接受我们所说的真相。{wc}\n但它的确就是真相。很残酷。{wc}\n通过他，你就足以看出，恩利尔家族的旨意，{wc}\n从来就没有把人类当做一回事。{wc}\n推进计划的进程远大于一切“必要”的牺牲。
SAY.flowchart_game_story.2176.王浩,,好吧，我感觉，在他们的眼里，{wc}\n我们就和牲口没太大区别。{wc}\n实在太可悲了。\n
SAY.flowchart_game_story.2175.凯瑟琳,,有时候可能连牲口都不如。
SAY.flowchart_game_story.2174.雅克布,,的确啊，有的时候想到这里真的很难继续想下去了。{wc}\n但是换个角度来想，{wc}\n对于恩利尔家族那些安努纳齐神们来说。{wc}\n我们人类只不过是他们创造并生产的工具和衍生品而已。{wc}\n自然不会对这些“次等”的物种心生怜悯之心。{wc}\n很显然按照佛教的说法，这些神们和我们人一样，{wc}\n心中充实着贪嗔痴慢的障碍，{wc}\n逐渐远离了造物主，宇宙意识体创造他们的初衷。
SAY.flowchart_game_story.2178.王浩,,的确，我可以理解，{wc}\n他们对人类没有怜爱之心，只会在意他们自己种族的小我。
SAY.flowchart_game_story.2177.雅克布,,是的，911事件只是众多典型中比较突出的一个，{wc}\n它成为了当今时代的一个分水岭。{wc}\n事实上之前也介绍过整个美国这个国家，{wc}\n就是共济会成员为了建立“世界新秩序”，{wc}\n而创造出全新的国家的典范，{wc}\n在工业革命之后，迅速崛起{wc}\n通过大力发展金融，树立新的经济大国标杆，{wc}\n以及传播好莱坞精心打造的摩登文化，{wc}\n一时间在全球范围内带来了全新的美国形象。{wc}\n几乎全世界都开始效仿美国的各个方面，{wc}\n朝着世界新秩序的方向进发。
SAY.flowchart_game_story.2180.王浩,,打断一下哦，不好意思。{wc}\n这个所谓的“世界新秩序”到底是个神马东东？{wc}\n实现它有神马意义？{wc}\n有那么重要么？
SAY.flowchart_game_story.2179.雅克布,,我真的很想告诉你他是什么？{wc}\n但是很遗憾我也没有正确答案，王浩。{wc}\n但是我们猜测，世界新秩序无外乎有两层意义：{wc}\n第一就是一改在欧洲实行多年的由教会公开统治一切的旧世界秩序，{wc}\n取而代之是由秘密组织在幕后，由经济政治，经济，科学，文化在台前的，{wc}\n所谓“现代社会”的新架构，更加快速方便的管理和统治世界。{wc}\n第二就是最根本的，在恩利尔大神的旨意下，{wc}\n彻底的瓦解清除世界上残存的恩基大神留下的文明足迹，{wc}\n彻底铲除那些知晓并传承恩济文明的人类势力。{wc}\n至于新秩序里具体包含哪些详细内容，{wc}\n我们并不清楚。
SAY.flowchart_game_story.2181.凯瑟琳,,可以补充一点的是，{wc}\n网络上有流传两份文件，{wc}\n一个是安格鲁撒克逊计划，{wc}\n另一个是锡安长老会议纪要，{wc}\n目前没法判断这两篇文档的真伪。{wc}\n如果是真的，{wc}\n那么里面记载了详细的消灭黄种人（含米特人）的多种计划，{wc}\n其中包括，通过文化侵袭，基因改良的食物等等手段。{wc}\n最终将世界人口控制在五亿人左右。{wc}\n感兴趣的话，你可以自己去网上看看。
SAY.flowchart_game_story.2182.王浩,,是么！这么牛逼。{wc}\n我记下来了，回去一定去了解了解。{wc}\n那么接下来要说什么呢？
SAY.flowchart_game_story.2183.雅克布,,让我来看看从哪里说起比较好吧。{wc}\n……\n你知道共济会的精英们使用什么样的手法控制住如此多人的思想的么？
SAY.flowchart_game_story.2184.王浩,,不知道，{wc}\n想来想去还真不知道有什么办法能够一劳永逸的做到控制思想的。
SAY.flowchart_game_story.2198.雅克布,,在20世纪初，他们创造了电视这个神奇的新型知识传播的工具。{wc}\n事实证明，人类对绘声绘色的屏幕是十分缺乏抗拒力的。{wc}\n因此精英们发现通过对大众们大量推广电视机的销量的同时，{wc}\n他们开始对电视里播放的节目内容进行了大量的分析和规划。{wc}\n最终形成了一个隐形的意识灌输的媒介。\n
SAY.flowchart_game_story.2197.凯瑟琳,,事实上人类评判真实和谎言往往依靠的不是理性辩证的思维，{wc}\n而是通过自己的信仰，或者说是三观，{wc}\n因此，一件事情，无论他是否正确是否真实。{wc}\n只要通过电视节目每天重复的普及，{wc}\n很快这些观点就会成为那些观看者心中的真实的。
SAY.flowchart_game_story.2200.雅克布,,没错，他们通过在电视节目中显性和隐性的灌输和传播一些信息，{wc}\n最终目的是让大部分的百姓都处在一个他们创造出来的泡泡里面。{wc}\n这就是现今这个社会的缩影，人们每天疲于奔命，却很少获得快乐和满足的根源。
SAY.flowchart_game_story.2196.王浩,,原来如此啊，终于找到根源了。{wc}\n那么该如何去改变呢？
SAY.flowchart_game_story.2203.凯瑟琳,,这一点上事实上很难。{wc}\n还记得最初我跟你说的，一切你所认为的世界真相世上都不是真的么？{wc}\n事实上共济会的高层目击了大量的人类研究的学者，{wc}\n他们通过对人类的物理本能的反应测试中，得到了大量的实验数据。{wc}\n之前也说过，控制人类的最佳手段是什么？{wc}\n是恐惧。
SAY.flowchart_game_story.2199.王浩,,恐惧？怎么会是恐惧呢？
SAY.flowchart_game_story.2208.凯瑟琳,,这里的恐惧并不是贪生怕死，{wc}\n实际上从人类的脑电波以及情绪方面来看。{wc}\n恐惧是一个非常消极和地频率的能量。{wc}\n让人们长期处在一种类似恐惧效果的幻境下。{wc}\n人类因为迫于对无法对恐惧加以控制，{wc}\n就会逐渐的停止对恐惧以外的事情进行理性的思考。{wc}\n因此他们会不假思索的使用任何办法来短时间消除恐惧的作用。{wc}\n久而久之就会习惯性的盲目消除无须有的恐惧，而再也不去思考了。
SAY.flowchart_game_story.2201.王浩,,这听上去有点像毒品的作用啊
SAY.flowchart_game_story.2202.雅克布,,的确，异曲同工之妙。{wc}\n在互联网这个信息大爆炸的时代，{wc}\n想要全盘的控制大多数人的思想，{wc}\n最简单的办法就是铺天盖地的传播“垃圾“垃圾，{wc}\n让人们的思想长期处在被设计的”恐惧“之下。
SAY.flowchart_game_story.2206.,,未完待续
SAY.flowchart_game_story.2263.,,日落酒吧怪谈
SAY.flowchart_game_story.2314.王浩,,尼玛，居然忘带火机了！{shocked}{wc}逼我戒烟的节奏么？
SAY.flowchart_game_story.2316.王浩,,算了，算了，不抽也罢。{wc}几天没睡了，根本不需要抽烟，{wc}人特么也是病态的精神着的！
SAY.flowchart_game_story.2319.王浩,,话说这和时间的街道景色还是头一回看到！
SAY.flowchart_game_story.2321.王浩,,奇怪的是街上怎么一个人也没有！？
SAY.flowchart_game_story.2323.王浩,,也对，都这么晚了，傻子才不回家睡觉。{wc}唉，感觉自己像个异类。
SAY.flowchart_game_story.2325.王浩,,干点什么去好呢？
SAY.flowchart_game_story.2327.王浩,,一时间不知道做点什么好，也真的被自己打败了。
SAY.flowchart_game_story.2329.王浩,,附近的那家酒吧好像每晚都很热闹{wc}每次加班很晚回来的时候都会路过，不过从来没进去过。\n
SAY.flowchart_game_story.2331.王浩,,要不今晚去那里看看？{wc}说不定来场艳遇什么的！\n
SAY.flowchart_game_story.2333.王浩,,算了，我还是别做美梦了，{wc}去那喝两杯或许有助于睡眠。\n\n
SAY.flowchart_game_story.2336.,,王浩把手插进口袋，径直走向了那家熟悉又陌生的\n====《日落酒吧》====\n\n
SAY.flowchart_game_story.2345.王浩,,奇怪，今晚的酒吧里除了酒保，其他一个人都没有！{wc}难不成已经关门打样了么？\n
SAY.flowchart_game_story.2347.王浩,,我记得平时听见这里都很热闹的样。\n
SAY.flowchart_game_story.2349.王浩,,我得问问吧台的伙计，\n
SAY.flowchart_game_story.2351.王浩,,等等，怎么问才比较合适呢？{wc}要不要透露我是第一次来呢？{wc}那样会不会有些尴尬。\n
CHARACTER.???,,???
CHARACTER.简妮,,简妮
CHARACTER.凯瑟琳,,凯瑟琳
CHARACTER.雅克布,,雅克布
CHARACTER.酒吧侍者,,酒吧侍者
CHARACTER.王浩,故事主人公，IT软件设计师。王浩，单身，屌丝宅男。,王浩
